,# of Dialysis Stations,Offers in-center hemodialysis,Offers in-center peritoneal dialysis,Offers home hemodialysis training,Percentage of Medicare patients with Hgb<10 g/dL,Percentage of Medicare patients with Hgb>12 g/dL,Number of Dialysis Patients with Hgb data,Percent of Adult HD patients with Kt/V >= 1.2,Percentage of Adult PD PTS with Kt/V >= 1.7,Percentage of Pediatric HD patients with Kt/V >= 1.2,Percentage of Adult patients with hypercalcemia (serum calcium greater than 10.2 mg/dL),Percentage of Adult patients with serum phosphorus less than 3.5 mg/dL,Percentage of Adult patients with serum phosphorus between 3.5-4.5 mg/dL,Percentage of Adult patients with serum phosphorus between 4.6-5.5 mg/dL,Percentage of Adult patients with serum phosphorus between 5.6-7.0 mg/dL,Percentage of Adult patients with serum phosphorus greater than 7.0 mg/dL,Percentage of pediatric PD patients with Kt/V>=1.8,Fistula Rate (Facility),Percentage of Adult patients with long term catheter in use,Percentage of pediatric HD patients with nPCR,Readmission Rate (Facility),Mortality Rate (Facility),risk_zone
6783,13,1,1,0,42.0,0.0,12.0,100.0,90.74918566775244,95.21428571428571,2.0,9.0,29.0,27.0,20.0,15.0,71.35483870967742,56.0,7.0,95.875,21.0,21.0,1
6784,32,1,1,1,16.0,0.0,77.0,96.0,96.0,95.21428571428571,1.0,9.0,23.0,29.0,25.0,15.0,71.35483870967742,49.0,18.0,95.875,30.1,18.5,2
6785,19,1,0,0,6.0,0.0,52.0,99.0,90.74918566775244,95.21428571428571,1.0,8.0,29.0,29.0,24.0,9.0,71.35483870967742,66.0,8.0,95.875,26.4,13.6,1
6786,35,1,1,1,14.0,0.0,139.0,93.0,98.0,95.21428571428571,1.0,10.0,28.0,31.0,18.0,14.0,71.35483870967742,68.0,8.0,95.875,31.0,27.2,2
6787,28,1,1,0,32.0,0.0,57.0,92.0,85.0,95.21428571428571,5.0,10.0,24.0,32.0,21.0,13.0,71.35483870967742,74.0,7.0,95.875,32.6,19.2,2
6788,11,1,0,0,0.0,0.0,37.0,96.0,90.74918566775244,95.21428571428571,2.0,7.0,14.0,19.0,32.0,27.0,71.35483870967742,70.0,5.0,95.875,25.2,23.0,1
6789,11,1,0,0,17.60762331838565,0.22266298723697828,38.805739203826136,95.98320456835741,90.74918566775244,95.21428571428571,2.448151062155783,8.779016805402858,25.765980838699544,31.04083555834773,21.35746819538244,13.055599183288834,71.35483870967742,63.26854891661195,12.24376231122784,95.875,26.72686037126708,21.716423297785052,1
6790,10,1,1,1,4.0,0.0,28.0,98.0,99.0,95.21428571428571,1.0,12.0,33.0,37.0,13.0,5.0,71.35483870967742,80.0,6.0,95.875,12.6,17.8,1
6791,25,1,0,1,12.0,0.0,69.0,96.0,90.74918566775244,95.21428571428571,2.0,8.0,26.0,34.0,16.0,16.0,71.35483870967742,80.0,3.0,95.875,10.4,19.6,1
6792,8,1,0,0,17.60762331838565,0.22266298723697828,38.805739203826136,95.98320456835741,90.74918566775244,95.21428571428571,2.448151062155783,8.779016805402858,25.765980838699544,31.04083555834773,21.35746819538244,13.055599183288834,71.35483870967742,63.26854891661195,12.24376231122784,95.875,26.72686037126708,21.716423297785052,1
6793,28,1,1,1,25.0,0.0,84.0,97.0,94.0,95.21428571428571,2.0,9.0,24.0,32.0,20.0,14.0,71.35483870967742,65.0,8.0,95.875,22.2,24.2,1
6794,17,1,1,1,17.0,0.0,48.0,100.0,90.74918566775244,95.21428571428571,2.0,16.0,27.0,25.0,20.0,13.0,71.35483870967742,73.0,5.0,95.875,40.0,18.4,2
6795,10,1,1,0,44.0,0.0,25.0,96.0,90.74918566775244,95.21428571428571,3.0,9.0,33.0,29.0,20.0,9.0,71.35483870967742,59.0,16.0,95.875,16.4,24.8,1
6796,17,1,1,0,0.0,0.0,27.0,95.0,90.74918566775244,95.21428571428571,0.0,10.0,25.0,27.0,26.0,12.0,71.35483870967742,64.0,27.0,95.875,31.0,27.2,2
6797,20,1,0,0,11.0,0.0,38.0,87.0,90.74918566775244,95.21428571428571,1.0,5.0,23.0,37.0,21.0,14.0,71.35483870967742,58.0,11.0,95.875,30.3,22.1,2
6798,31,1,1,1,11.0,0.0,112.0,95.0,88.0,95.21428571428571,1.0,6.0,20.0,27.0,30.0,16.0,71.35483870967742,73.0,12.0,95.875,24.7,23.4,1
6799,24,1,0,0,30.0,0.0,50.0,85.0,90.74918566775244,95.21428571428571,2.0,12.0,22.0,29.0,19.0,18.0,71.35483870967742,57.0,21.0,95.875,17.8,20.0,1
6800,28,1,1,0,20.0,0.0,66.0,100.0,88.0,95.21428571428571,1.0,4.0,22.0,27.0,29.0,17.0,71.35483870967742,68.0,5.0,95.875,23.5,28.6,1
6801,20,1,0,0,18.0,0.0,33.0,97.0,90.74918566775244,95.21428571428571,1.0,8.0,26.0,35.0,16.0,15.0,71.35483870967742,79.0,6.0,95.875,21.0,20.2,1
6802,32,1,1,1,17.60762331838565,0.22266298723697828,69.0,95.98320456835741,90.74918566775244,95.21428571428571,2.448151062155783,8.779016805402858,25.765980838699544,31.04083555834773,21.35746819538244,13.055599183288834,71.35483870967742,63.26854891661195,12.24376231122784,95.875,26.72686037126708,21.716423297785052,1
6803,12,1,0,0,8.0,0.0,24.0,97.0,90.74918566775244,95.21428571428571,1.0,7.0,17.0,26.0,31.0,19.0,71.35483870967742,58.0,3.0,95.875,30.0,18.1,1
6804,17,1,1,0,19.0,0.0,31.0,94.0,90.74918566775244,95.21428571428571,3.0,6.0,21.0,32.0,27.0,15.0,71.35483870967742,59.0,12.0,95.875,31.5,20.8,2
6805,5,1,0,0,17.60762331838565,0.22266298723697828,4.0,95.98320456835741,90.74918566775244,95.21428571428571,2.448151062155783,2.0,11.0,32.0,39.0,16.0,71.35483870967742,84.0,1.0,95.875,26.72686037126708,15.6,1
6806,21,1,1,0,37.0,0.0,49.0,96.0,90.74918566775244,95.21428571428571,0.0,10.0,29.0,28.0,25.0,9.0,71.35483870967742,55.0,22.0,95.875,27.9,15.0,1
6807,13,1,0,1,17.60762331838565,0.22266298723697828,10.0,97.0,90.74918566775244,95.21428571428571,2.0,12.0,20.0,31.0,20.0,17.0,71.35483870967742,86.0,8.0,95.875,0.0,23.0,1
6808,14,1,1,1,12.0,0.0,34.0,97.0,94.0,95.21428571428571,0.0,9.0,26.0,27.0,24.0,15.0,71.35483870967742,62.0,18.0,95.875,35.4,16.8,2
6809,20,1,0,0,17.0,0.0,52.0,98.0,90.74918566775244,95.21428571428571,2.0,8.0,25.0,27.0,23.0,17.0,71.35483870967742,47.0,16.0,95.875,21.4,19.8,1
6810,0,0,1,0,8.0,0.0,13.0,95.98320456835741,98.0,95.21428571428571,3.0,8.0,40.0,32.0,17.0,3.0,71.35483870967742,63.26854891661195,12.24376231122784,95.875,37.2,27.9,2
6811,10,1,0,0,17.60762331838565,0.22266298723697828,8.0,98.0,90.74918566775244,95.21428571428571,0.0,7.0,35.0,33.0,14.0,11.0,71.35483870967742,72.0,0.0,95.875,26.72686037126708,33.8,1
6812,13,1,0,0,8.0,0.0,12.0,95.0,90.74918566775244,95.21428571428571,0.0,19.0,25.0,29.0,17.0,10.0,71.35483870967742,56.0,16.0,95.875,10.6,14.4,1
6813,12,1,0,0,14.0,0.0,22.0,100.0,90.74918566775244,95.21428571428571,0.0,3.0,24.0,35.0,31.0,7.0,71.35483870967742,85.0,11.0,95.875,28.6,15.9,1
6814,15,1,1,0,11.0,0.0,27.0,98.0,86.0,95.21428571428571,1.0,9.0,24.0,32.0,23.0,12.0,71.35483870967742,65.0,11.0,95.875,32.7,16.3,2
6815,12,1,0,0,17.60762331838565,0.22266298723697828,19.0,95.98320456835741,90.74918566775244,95.21428571428571,2.448151062155783,8.779016805402858,25.765980838699544,31.04083555834773,21.35746819538244,13.055599183288834,71.35483870967742,63.26854891661195,12.24376231122784,95.875,26.72686037126708,21.716423297785052,1
6816,0,0,1,1,17.60762331838565,0.22266298723697828,5.0,95.98320456835741,95.0,95.21428571428571,2.0,4.0,12.0,31.0,33.0,21.0,71.35483870967742,63.26854891661195,12.24376231122784,95.875,25.1,21.716423297785052,1
6817,24,1,0,0,12.0,0.0,51.0,93.0,90.74918566775244,95.21428571428571,4.0,8.0,25.0,37.0,14.0,16.0,71.35483870967742,70.0,9.0,95.875,28.2,23.4,1
6818,8,0,1,1,29.0,0.0,28.0,95.98320456835741,96.0,95.21428571428571,0.0,16.0,34.0,33.0,10.0,8.0,71.35483870967742,68.0,7.0,95.875,25.4,8.6,1
6819,18,1,1,0,21.0,0.0,68.0,98.0,91.0,95.21428571428571,3.0,7.0,24.0,30.0,22.0,16.0,71.35483870967742,78.0,7.0,95.875,30.1,25.2,2
6820,17,1,0,0,0.0,0.0,11.0,96.0,90.74918566775244,95.21428571428571,1.0,8.0,28.0,37.0,16.0,11.0,71.35483870967742,53.0,10.0,95.875,21.3,21.716423297785052,1
6821,17,1,0,0,12.0,0.0,34.0,99.0,90.74918566775244,95.21428571428571,0.0,6.0,18.0,25.0,36.0,15.0,71.35483870967742,50.0,29.0,95.875,24.4,17.3,1
6822,12,1,0,0,9.0,0.0,23.0,99.0,90.74918566775244,95.21428571428571,4.0,5.0,18.0,22.0,28.0,28.0,71.35483870967742,72.0,12.0,95.875,20.4,23.7,1
6823,8,1,0,0,9.0,6.0,32.0,99.0,90.74918566775244,95.21428571428571,2.0,11.0,17.0,23.0,30.0,20.0,71.35483870967742,69.0,5.0,95.875,19.8,10.7,1
6824,12,1,0,0,26.0,5.0,19.0,99.0,90.74918566775244,95.21428571428571,3.0,8.0,26.0,21.0,28.0,17.0,71.35483870967742,81.0,11.0,95.875,25.9,30.5,1
6825,12,1,1,0,17.60762331838565,0.22266298723697828,8.0,84.0,90.74918566775244,95.21428571428571,14.0,21.0,30.0,33.0,11.0,5.0,71.35483870967742,56.0,19.0,95.875,26.72686037126708,21.716423297785052,1
6826,16,1,1,0,29.0,0.0,34.0,98.0,90.74918566775244,95.21428571428571,4.0,6.0,21.0,35.0,24.0,14.0,71.35483870967742,61.0,15.0,95.875,40.3,30.9,2
6827,12,0,1,1,17.60762331838565,0.22266298723697828,2.0,95.98320456835741,98.0,95.21428571428571,3.0,8.0,21.0,25.0,34.0,11.0,71.35483870967742,63.26854891661195,12.24376231122784,95.875,26.72686037126708,24.2,1
6828,17,1,0,0,7.0,0.0,14.0,99.0,90.74918566775244,95.21428571428571,3.0,10.0,24.0,33.0,24.0,9.0,71.35483870967742,56.0,21.0,95.875,16.5,33.5,1
6829,10,1,0,0,9.0,0.0,23.0,91.0,90.74918566775244,95.21428571428571,3.0,7.0,20.0,22.0,36.0,14.0,71.35483870967742,55.0,27.0,95.875,29.1,20.9,1
6830,12,1,1,1,20.0,0.0,20.0,90.0,90.74918566775244,95.21428571428571,0.0,8.0,35.0,28.0,17.0,12.0,71.35483870967742,87.0,4.0,95.875,17.3,14.0,1
6831,20,1,1,0,17.60762331838565,0.22266298723697828,38.805739203826136,95.98320456835741,90.74918566775244,95.21428571428571,2.448151062155783,8.779016805402858,25.765980838699544,31.04083555834773,21.35746819538244,13.055599183288834,71.35483870967742,63.26854891661195,12.24376231122784,95.875,26.72686037126708,21.716423297785052,1
6832,17,1,1,0,19.0,0.0,58.0,97.0,91.0,95.21428571428571,1.0,9.0,34.0,28.0,21.0,9.0,71.35483870967742,56.0,12.0,95.875,29.4,22.4,1
6833,17,1,1,1,11.0,0.0,19.0,98.0,90.74918566775244,95.21428571428571,0.0,8.0,28.0,28.0,25.0,11.0,71.35483870967742,68.0,4.0,95.875,19.2,13.0,1
6834,22,1,1,1,12.0,0.0,59.0,97.0,97.0,95.21428571428571,3.0,5.0,26.0,38.0,19.0,12.0,71.35483870967742,71.0,11.0,95.875,25.4,22.8,1
6835,0,0,1,1,17.60762331838565,0.22266298723697828,0.0,95.98320456835741,90.74918566775244,95.21428571428571,2.448151062155783,8.779016805402858,25.765980838699544,31.04083555834773,21.35746819538244,13.055599183288834,71.35483870967742,63.26854891661195,12.24376231122784,95.875,26.72686037126708,21.716423297785052,1
6836,13,1,1,0,7.0,0.0,29.0,100.0,94.0,95.21428571428571,1.0,7.0,24.0,28.0,25.0,16.0,71.35483870967742,62.0,10.0,95.875,15.9,20.6,1
6837,8,1,0,0,0.0,0.0,19.0,92.0,90.74918566775244,95.21428571428571,3.0,22.0,28.0,27.0,15.0,9.0,71.35483870967742,78.0,13.0,95.875,23.0,14.8,1
6838,11,1,1,1,17.60762331838565,0.22266298723697828,0.0,95.98320456835741,90.74918566775244,95.21428571428571,2.448151062155783,8.779016805402858,25.765980838699544,31.04083555834773,21.35746819538244,13.055599183288834,71.35483870967742,63.26854891661195,12.24376231122784,95.875,26.72686037126708,21.716423297785052,1
6839,21,1,1,1,18.0,0.0,44.0,98.0,100.0,95.21428571428571,0.0,10.0,26.0,27.0,22.0,15.0,71.35483870967742,67.0,10.0,95.875,23.2,16.5,1
6840,12,1,0,0,4.0,0.0,23.0,97.0,90.74918566775244,95.21428571428571,0.0,8.0,18.0,30.0,25.0,18.0,71.35483870967742,80.0,8.0,95.875,14.8,16.8,1
6841,12,1,0,0,17.60762331838565,0.22266298723697828,10.0,98.0,90.74918566775244,95.21428571428571,17.0,9.0,17.0,24.0,33.0,17.0,71.35483870967742,67.0,27.0,95.875,15.5,25.4,1
